company,ticker,date,title,link,positive_score,negative_score,neutral_score,overall_sentiment
CI&T Inc,CINT,08:25AM,CI&T Inc. (CINT) Tops Q2 Earnings Estimates,https://finance.yahoo.com/news/ci-t-inc-cint-tops-122502873.html,0.9287812113761902,0.04509963095188141,0.026119181886315346,Positive
CI&T Inc,CINT,07:03AM,CI&T Reports Solid Results in 2Q23,https://finance.yahoo.com/news/ci-t-reports-solid-results-110300341.html,0.9462398290634155,0.02638000249862671,0.027380211278796196,Positive
CI&T Inc,CINT,Aug-10-23 08:05AM,"Janus International Group, Inc. (JBI) Q2 Earnings and Revenues Beat Estimates",https://finance.yahoo.com/news/janus-international-group-inc-jbi-120506375.html,0.8904829025268555,0.08460314571857452,0.024914024397730827,Positive
CI&T Inc,CINT,07:00AM,Does This Valuation Of CI&T Inc (NYSE:CINT) Imply Investors Are Overpaying?,https://finance.yahoo.com/news/does-valuation-ci-t-inc-110056532.html,0.04343745484948158,0.1639048159122467,0.792657732963562,Neutral
CI&T Inc,CINT,Aug-07-23 05:25PM,Aecom Technology (ACM) Q3 Earnings Lag Estimates,https://finance.yahoo.com/news/aecom-technology-acm-q3-earnings-212510536.html,0.016339270398020744,0.9669187664985657,0.016741963103413582,Negative
CI&T Inc,CINT,Aug-04-23 07:05AM,Fluor (FLR) Q2 Earnings and Revenues Top Estimates,https://finance.yahoo.com/news/fluor-flr-q2-earnings-revenues-110506323.html,0.10440289229154587,0.1274951845407486,0.7681019306182861,Neutral
CI&T Inc,CINT,Aug-03-23 08:15AM,Quanta Services (PWR) Q2 Earnings Miss Estimates,https://finance.yahoo.com/news/quanta-services-pwr-q2-earnings-121513692.html,0.009519323706626892,0.9662018418312073,0.024278799071907997,Negative
CI&T Inc,CINT,Aug-02-23 08:41AM,CI&T Announces Date for the Second Quarter of 2023 Earnings Release and Conference Call,https://finance.yahoo.com/news/ci-t-announces-date-second-124100577.html,0.021072868257761,0.06278436630964279,0.9161427617073059,Neutral
CI&T Inc,CINT,Jul-26-23 07:35PM,VSE (VSEC) Surpasses Q2 Earnings and Revenue Estimates,https://finance.yahoo.com/news/vse-vsec-surpasses-q2-earnings-233508204.html,0.9575929641723633,0.019609546288847923,0.022797444835305214,Positive
CI&T Inc,CINT,Jul-18-23 09:00AM,Introducing CI&T/FLOW: A Generative AI Platform to Unleash Hyper-Productivity for Enterprise,https://finance.yahoo.com/news/introducing-ci-t-flow-generative-130000678.html,0.3439302146434784,0.008272901177406311,0.6477968692779541,Neutral
CI&T Inc,CINT,Jul-11-23 08:58AM,CI&T (CINT) Banking on Digital Transformation & Acquisition (Revised),https://finance.yahoo.com/news/ci-t-cint-banking-digital-125800109.html,0.05500936135649681,0.018192097544670105,0.9267985224723816,Neutral
CI&T Inc,CINT,Jul-10-23 10:15AM,Strength Seen in Willdan (WLDN): Can Its 7.2% Jump Turn into More Strength?,https://finance.yahoo.com/news/strength-seen-willdan-wldn-7-141500223.html,0.48331335186958313,0.017552634701132774,0.49913400411605835,Neutral
CI&T Inc,CINT,Jul-07-23 11:42AM,CI&T (CINT) Launches Data Licensing for Cint Verified Audiences,https://finance.yahoo.com/news/ci-t-cint-launches-data-154200660.html,0.11354637891054153,0.008115938864648342,0.8783376812934875,Neutral
CI&T Inc,CINT,Jul-06-23 09:00AM,Cint Launches New Data Licensing Solution to Provide Verified First-Party Data,https://finance.yahoo.com/news/cint-launches-data-licensing-solution-130000903.html,0.7050486207008362,0.008710460737347603,0.28624093532562256,Positive
CI&T Inc,CINT,Jun-14-23 09:08AM,Implied Volatility Surging for Marathon CI&T (CINT) Stock Options,https://finance.yahoo.com/news/implied-volatility-surging-marathon-ci-130800330.html,0.8146329522132874,0.0860772654414177,0.09928970038890839,Positive
CI&T Inc,CINT,Jun-13-23 09:00AM,Cint Partners with Publishers Clearing House for Respondent Supply,https://finance.yahoo.com/news/cint-partners-publishers-clearing-house-130000114.html,0.16024036705493927,0.007671877276152372,0.8320877552032471,Neutral
CI&T Inc,CINT,Jun-08-23 10:01AM,Do Its Financials Have Any Role To Play In Driving CI&T Inc's (NYSE:CINT) Stock Up Recently?,https://finance.yahoo.com/news/financials-role-play-driving-ci-140121726.html,0.31657716631889343,0.02616225555539131,0.657260537147522,Neutral
CI&T Inc,CINT,Jun-06-23 07:47AM,Heres Why CI&T (CINT) Declined in Q1,https://finance.yahoo.com/news/why-ci-t-cint-declined-114705015.html,0.01571766287088394,0.9491071105003357,0.03517526015639305,Negative
CI&T Inc,CINT,May-21-23 02:53PM,7 High-Growth Tech Stocks to Buy to Become a Millionaire,https://finance.yahoo.com/news/7-high-growth-tech-stocks-185323225.html,0.2734948992729187,0.010969436727464199,0.7155356407165527,Neutral
CI&T Inc,CINT,May-20-23 01:42AM,Q1 2023 Ci&T Inc Earnings Call,https://finance.yahoo.com/news/q1-2023-ci-t-inc-054201511.html,0.04454292356967926,0.31655025482177734,0.6389067769050598,Neutral
CI&T Inc,CINT,May-19-23 08:35AM,CI&T Inc. (CINT) Q1 Earnings and Revenues Beat Estimates,https://finance.yahoo.com/news/ci-t-inc-cint-q1-123512434.html,0.8696920871734619,0.09954460710287094,0.030763238668441772,Positive
CI&T Inc,CINT,07:19AM,CI&T Reports Solid Results in 1Q23,https://finance.yahoo.com/news/ci-t-reports-solid-results-111900281.html,0.9469375014305115,0.02627415955066681,0.02678837813436985,Positive
CI&T Inc,CINT,May-10-23 09:15AM,CI&T Announces Date for the First Quarter of 2023 Earnings Release and Conference Call,https://finance.yahoo.com/news/ci-t-announces-date-first-131500458.html,0.021138258278369904,0.05955145135521889,0.9193102717399597,Neutral
CI&T Inc,CINT,May-08-23 05:55PM,Aecom Technology (ACM) Q2 Earnings and Revenues Beat Estimates,https://finance.yahoo.com/news/aecom-technology-acm-q2-earnings-215509829.html,0.904145359992981,0.06775812804698944,0.028096558526158333,Positive
CI&T Inc,CINT,May-07-23 09:52AM,CI&T (NYSE:CINT) investors are sitting on a loss of 72% if they invested a year ago,https://finance.yahoo.com/news/ci-t-nyse-cint-investors-135252192.html,0.03430703282356262,0.7432482838630676,0.22244474291801453,Negative
CI&T Inc,CINT,May-05-23 08:15AM,Fluor (FLR) Q1 Earnings Miss Estimates,https://finance.yahoo.com/news/fluor-flr-q1-earnings-miss-121512963.html,0.012233010493218899,0.9663076996803284,0.02145928330719471,Negative
CI&T Inc,CINT,May-04-23 09:25AM,Gates Industrial (GTES) Misses Q1 Earnings and Revenue Estimates,https://finance.yahoo.com/news/gates-industrial-gtes-misses-q1-132501921.html,0.08990468084812164,0.598174512386322,0.31192079186439514,Negative
CI&T Inc,CINT,May-01-23 05:55PM,Sterling Infrastructure (STRL) Tops Q1 Earnings and Revenue Estimates,https://finance.yahoo.com/news/sterling-infrastructure-strl-tops-q1-215509497.html,0.9433637857437134,0.030179616063833237,0.026456527411937714,Positive
CI&T Inc,CINT,Apr-28-23 09:10AM,City of Chattanooga Selects CI&T to Accelerate Digital Modernization,https://finance.yahoo.com/news/city-chattanooga-selects-ci-t-131000509.html,0.5744099020957947,0.009689049795269966,0.4159010350704193,Positive
CI&T Inc,CINT,Apr-19-23 10:23AM,CI&T's (NYSE:CINT) Returns On Capital Not Reflecting Well On The Business,https://finance.yahoo.com/news/ci-ts-nyse-cint-returns-142344973.html,0.012441585771739483,0.9661088585853577,0.021449606865644455,Negative
CI&T Inc,CINT,Mar-29-23 07:04AM,CI&T Files 2022 Annual Report on Form 20-F,https://finance.yahoo.com/news/ci-t-files-2022-annual-110400766.html,0.017757825553417206,0.05511581152677536,0.927126407623291,Neutral
CI&T Inc,CINT,Mar-10-23 05:52AM,"CI&T Full Year 2022 Earnings: Revenues Beat Expectations, EPS Lags",https://finance.yahoo.com/news/ci-t-full-2022-earnings-105219924.html,0.6445859670639038,0.3318561315536499,0.023557869717478752,Positive
CI&T Inc,CINT,Mar-09-23 02:52AM,Q4 2022 Ci&T Inc Earnings Call,https://finance.yahoo.com/news/q4-2022-ci-t-inc-075227048.html,0.044018976390361786,0.33274534344673157,0.6232356429100037,Neutral
CI&T Inc,CINT,Mar-08-23 07:27AM,CI&T Releases its 2022 Global ESG Report,https://finance.yahoo.com/news/ci-t-releases-2022-global-122700416.html,0.019121509045362473,0.0385408028960228,0.942337691783905,Neutral
CI&T Inc,CINT,06:29AM,CI&T Reports Strong Fourth Quarter and Full-year 2022 Results,https://finance.yahoo.com/news/ci-t-reports-strong-fourth-112900097.html,0.9513982534408569,0.024041377007961273,0.024560410529375076,Positive
CI&T Inc,CINT,Feb-25-23 09:02AM,Is There An Opportunity With CI&T Inc's (NYSE:CINT) 27% Undervaluation?,https://finance.yahoo.com/news/opportunity-ci-t-incs-nyse-140243318.html,0.26557376980781555,0.08081409335136414,0.6536121368408203,Neutral
CI&T Inc,CINT,Feb-20-23 10:04AM,Multiple Reasons for the Decline of CI&T (CINT) in Q4,https://finance.yahoo.com/news/multiple-reasons-decline-ci-t-150427141.html,0.03359615057706833,0.7478474378585815,0.21855634450912476,Negative
CI&T Inc,CINT,Feb-17-23 07:59AM,CI&T Announces Date for the Fourth Quarter and full year of 2022 Earnings Release and Conference Call,https://finance.yahoo.com/news/ci-t-announces-date-fourth-125900160.html,0.021578118205070496,0.05740821734070778,0.9210136532783508,Neutral
CI&T Inc,CINT,Feb-15-23 09:00AM,CI&T Fuels the Future of Business with Impact Tomorrow Activation at SXSW 2023,https://finance.yahoo.com/news/ci-t-fuels-future-business-140000575.html,0.11013594269752502,0.011840053834021091,0.8780239820480347,Neutral
CI&T Inc,CINT,Feb-08-23 07:41AM,CI&T Earns Two Solution Partner Designations in the Microsoft Cloud Partner Program,https://finance.yahoo.com/news/ci-t-earns-two-solution-124100193.html,0.6142622828483582,0.010201648809015751,0.37553608417510986,Positive
CI&T Inc,CINT,Feb-02-23 08:15AM,CI&T and Box1824 present trends study for the next five years,https://finance.yahoo.com/news/ci-t-box1824-present-trends-131500253.html,0.058804359287023544,0.01479483675211668,0.9264007806777954,Neutral
CI&T Inc,CINT,Jan-12-23 09:00AM,CI&T Releases Third Annual Connected Retail Report  Revealing Intra-Pandemic Consumers Want Consistent Shopping Across All Channels,https://finance.yahoo.com/news/ci-t-releases-third-annual-140000809.html,0.20950965583324432,0.019742170348763466,0.7707481384277344,Neutral
CI&T Inc,CINT,Jan-09-23 09:00AM,CI&T and Crownpeak Partner to Build Accelerators for Retail Experience Management,https://finance.yahoo.com/news/ci-t-crownpeak-partner-build-140000312.html,0.7456139922142029,0.007500202860683203,0.2468857616186142,Positive
CI&T Inc,CINT,Dec-30-22 06:10AM,CI&T Inc's (NYSE:CINT) Fundamentals Look Pretty Strong: Could The Market Be Wrong About The Stock?,https://finance.yahoo.com/news/ci-t-incs-nyse-cint-111020867.html,0.17116299271583557,0.04909390211105347,0.7797430753707886,Neutral
CI&T Inc,CINT,Dec-19-22 07:51AM,CI&T Becomes AWS Advanced Tier Services Partner,https://finance.yahoo.com/news/ci-t-becomes-aws-advanced-125100575.html,0.036712396889925,0.021551592275500298,0.9417360424995422,Neutral
CI&T Inc,CINT,Dec-14-22 09:27AM,3 Construction Stocks You'll Regret Not Buying on Their Dips,https://finance.yahoo.com/news/3-construction-stocks-youll-regret-142702302.html,0.0766320526599884,0.04872449114918709,0.8746434450149536,Neutral
CI&T Inc,CINT,07:23AM,"Cielo Recognizes CI&T as the ""Best Supplier"" in the Innovation Category",https://finance.yahoo.com/news/cielo-recognizes-ci-t-best-122300584.html,0.9212886691093445,0.011165888048708439,0.06754545122385025,Positive
CI&T Inc,CINT,Dec-13-22 01:23PM,CI&T Inc (NYSE:CINT) Not Flying Under The Radar,https://finance.yahoo.com/news/ci-t-inc-nyse-cint-182334042.html,0.02698587253689766,0.027816060930490494,0.9451980590820312,Neutral
CI&T Inc,CINT,Dec-05-22 09:55AM,Does CI&T Inc. (CINT) Have the Potential to Rally 70% as Wall Street Analysts Expect?,https://finance.yahoo.com/news/does-ci-t-inc-cint-145502994.html,0.9534278512001038,0.017430461943149567,0.029141610488295555,Positive
CI&T Inc,CINT,Nov-29-22 01:03PM,KBR Wins Place in DoD IAC to Build/Upgrade US Navy Aircraft,https://finance.yahoo.com/news/kbr-wins-place-dod-iac-180306033.html,0.9185649752616882,0.00909757986664772,0.07233745604753494,Positive
CI&T Inc,CINT,Nov-27-22 08:34AM,"Despite delivering investors losses of 43% over the past 1 year, CI&T (NYSE:CINT) has been growing its earnings",https://finance.yahoo.com/news/despite-delivering-investors-losses-43-133457659.html,0.9537789821624756,0.019203806295990944,0.02701728045940399,Positive
CI&T Inc,CINT,Nov-17-22 06:59AM,CI&T Reports Solid Third Quarter 2022 Financial and Operational Results,https://finance.yahoo.com/news/ci-t-reports-solid-third-115900866.html,0.9483053088188171,0.02705414779484272,0.02464054338634014,Positive
CI&T Inc,CINT,Nov-10-22 08:47AM,The Returns On Capital At CI&T (NYSE:CINT) Don't Inspire Confidence,https://finance.yahoo.com/news/returns-capital-ci-t-nyse-134739593.html,0.08629457652568817,0.10920997709035873,0.8044955134391785,Neutral
CI&T Inc,CINT,Nov-08-22 07:45PM,"Atlas Technical Consultants, Inc. (ATCX) Tops Q3 Earnings and Revenue Estimates",https://finance.yahoo.com/news/atlas-technical-consultants-inc-atcx-004512097.html,0.9382519721984863,0.0345662496984005,0.02718169428408146,Positive
CI&T Inc,CINT,Nov-01-22 05:42PM,CI&T Completes the Acquisition of NTERSOL,https://finance.yahoo.com/news/ci-t-completes-acquisition-ntersol-214200303.html,0.07218548655509949,0.01278570294380188,0.9150288105010986,Neutral
CI&T Inc,CINT,Oct-31-22 09:28AM,CI&T Announces Date for the Third Quarter 2022 Earnings Release and Conference Call,https://finance.yahoo.com/news/ci-t-announces-date-third-132800088.html,0.020118333399295807,0.06585271656513214,0.9140290021896362,Neutral
CI&T Inc,CINT,Oct-21-22 04:59PM,CI&T Is One of the Best Companies To Work For in Brazil,https://finance.yahoo.com/news/ci-t-one-best-companies-205900839.html,0.697612464427948,0.00714649073779583,0.29524096846580505,Positive
CI&T Inc,CINT,Oct-14-22 05:24PM,CI&T Acquires NTERSOL to Expand Financial Services Expertise in North America,https://finance.yahoo.com/news/ci-t-acquires-ntersol-expand-212400297.html,0.8383617997169495,0.007175824139267206,0.15446241199970245,Positive
Cosan S.A ADR,CSAN,Jul-08-24 06:09PM,30 Wealthiest People in Brazil,https://www.insidermonkey.com/blog/30-wealthiest-people-in-brazil-1321552/,0.0449514202773571,0.03415200114250183,0.920896589756012,Neutral
Cosan S.A ADR,CSAN,Jun-20-24 09:53AM,"CSAN Stock Earnings: Cosan Misses EPS, Misses Revenue for Q1 2024",https://investorplace.com/earning-results/2024/06/csan-stock-earnings-cosan-for-q1-of-2024/,0.009371948428452015,0.9579561352729797,0.03267199173569679,Negative
Cosan S.A ADR,CSAN,Jun-02-24 08:02AM,Cosan S.A. (NYSE:CSAN) Q1 2024 Earnings Call Transcript,https://www.insidermonkey.com/blog/cosan-s-a-nysecsan-q1-2024-earnings-call-transcript-1309573/,0.036134250462055206,0.02141590230166912,0.9424498081207275,Neutral
Cosan S.A ADR,CSAN,Mar-20-24 07:19PM,Top 15 Sugar Companies and Manufactures in the World,https://www.insidermonkey.com/blog/top-15-sugar-companies-and-manufactures-in-the-world-1277143/,0.11321128159761429,0.012916544452309608,0.8738721609115601,Neutral
Cosan S.A ADR,CSAN,Mar-15-24 08:52AM,11 Oversold Energy Stocks You Can Buy Right Now,https://www.insidermonkey.com/blog/11-oversold-energy-stocks-you-can-buy-right-now-1268651/,0.03979141265153885,0.4637203812599182,0.4964882433414459,Neutral
Cosan S.A ADR,CSAN,Nov-16-23 08:41AM,Cosan S.A. (NYSE:CSAN) Q3 2023 Earnings Call Transcript,https://www.insidermonkey.com/blog/cosan-s-a-nysecsan-q3-2023-earnings-call-transcript-1224516/,0.0381011962890625,0.019774354994297028,0.9421244263648987,Neutral
Cosan S.A ADR,CSAN,Feb-01-22 12:25PM,Cosan Luxembourg SA -- Moody's announces completion of a periodic review of ratings of Cosan S.A.,https://finance.yahoo.com/news/cosan-luxembourg-sa-moodys-announces-172515403.html,0.17686167359352112,0.027223791927099228,0.7959145307540894,Neutral
Cosan S.A ADR,CSAN,12:24PM,Raizen S.A. -- Moody's announces completion of a periodic review of ratings of Raizen S.A.,https://finance.yahoo.com/news/raizen-moodys-announces-completion-periodic-172408266.html,0.1470237523317337,0.029605405405163765,0.8233708143234253,Neutral
Cosan S.A ADR,CSAN,Jan-31-22 10:18AM,Raizen Energia S.A. -- Moody's announces completion of a periodic review of ratings of Raizen S.A.,https://finance.yahoo.com/news/raizen-energia-moodys-announces-completion-151815583.html,0.2022002637386322,0.029487408697605133,0.7683122754096985,Neutral
Cosan S.A ADR,CSAN,10:11AM,Cosan Overseas Limited -- Moody's announces completion of a periodic review of ratings of Cosan S.A.,https://finance.yahoo.com/news/cosan-overseas-limited-moodys-announces-151107492.html,0.1407351940870285,0.02666226588189602,0.8326025605201721,Neutral
Cosan S.A ADR,CSAN,Dec-10-21 05:38PM,"Legg Mason Global Asset Management Trust Buys Taiwan Semiconductor Manufacturing Co, Cosan SA, ...",https://finance.yahoo.com/news/legg-mason-global-asset-management-223805554.html,0.12477943301200867,0.01494011003524065,0.8602803945541382,Neutral
Cosan S.A ADR,CSAN,Oct-29-21 12:43PM,"The road to COP26: Fifth Wall Launches Mural in Glasgow as part of its international ""Choose Earth"" Campaign",https://finance.yahoo.com/news/road-cop26-fifth-wall-launches-164300310.html,0.2141667604446411,0.013099565170705318,0.7727336287498474,Neutral
Cosan S.A ADR,CSAN,May-17-21 07:15AM,Cosan SA to Host Earnings Call,https://finance.yahoo.com/news/cosan-sa-host-earnings-call-111500582.html,0.05327083542943001,0.015281006693840027,0.9314481616020203,Neutral
Cosan S.A ADR,CSAN,Apr-12-21 05:30PM,Rumo S.A. -- Moody's assigns Ba2 rating to Rumo; stable outlook,https://finance.yahoo.com/news/rumo-moodys-assigns-ba2-rating-213007180.html,0.8446143865585327,0.011812244541943073,0.1435733139514923,Positive
Centrais Eletricas Brasileiras S.A. ADR,EBR,Aug-17-24 03:51PM,Centrais El tricas Brasileiras S.A. - Eletrobr s (EBR): Street Analysts Are Recommending This Defensive Stock Now,https://www.insidermonkey.com/blog/centrais-eletricas-brasileiras-s-a-eletrobras-ebr-street-analysts-are-recommending-this-defensive-stock-now-1336951/,0.22016127407550812,0.06221963092684746,0.7176191210746765,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Aug-16-24 06:09PM,10 Best Defensive Stocks To Buy Now,https://www.insidermonkey.com/blog/10-best-defensive-stocks-to-buy-now-3-1336671/,0.12035280466079712,0.01835715025663376,0.8612900972366333,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Aug-08-24 01:04PM,Eletrobras: Q2 Earnings Snapshot,https://finance.yahoo.com/news/eletrobras-q2-earnings-snapshot-170421211.html,0.04607138782739639,0.3378162682056427,0.6161122918128967,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,May-09-24 06:44AM,Brazil's Eletrobras net income down 19% in Q1; shares fall,https://finance.yahoo.com/news/brazils-eletrobras-net-income-down-104435560.html,0.007111302576959133,0.97355055809021,0.019338084384799004,Negative
Centrais Eletricas Brasileiras S.A. ADR,EBR,Apr-23-24 01:25PM,Brazils Eletrobras Gets Bondholders OK to Sell Cteep Stake,https://finance.yahoo.com/news/brazil-eletrobras-gets-bondholders-ok-172523593.html,0.12617604434490204,0.017418498173356056,0.8564054369926453,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Feb-28-24 04:46PM,25 Countries with Developing Economies but Slow Growth Rates,https://finance.yahoo.com/news/25-countries-developing-economies-slow-214608691.html,0.11606280505657196,0.27734580636024475,0.6065914034843445,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Dec-22-23 02:58PM,13 Most Promising Low-Cost Stocks According to Analysts,https://finance.yahoo.com/news/13-most-promising-low-cost-195858332.html,0.18706852197647095,0.014435038901865482,0.7984964847564697,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,08:59AM,13 Most Profitable Renewable Energy Stocks,https://finance.yahoo.com/news/13-most-profitable-renewable-energy-135941942.html,0.18711604177951813,0.01282442919909954,0.8000594973564148,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Dec-04-23 07:44PM,Brazil's Patria buys four wind farms from ContourGlobal,https://finance.yahoo.com/news/brazils-patria-buys-four-wind-004417706.html,0.44168621301651,0.010499844327569008,0.5478139519691467,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Nov-17-23 09:32AM,20 Most Valuable Brazilian Companies Heading into 2024,https://finance.yahoo.com/news/20-most-valuable-brazilian-companies-143230822.html,0.15763668715953827,0.019957493990659714,0.8224058747291565,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Nov-08-23 05:25AM,UPDATE 2-Brazil's Eletrobras swings back to net profit in Q3,https://finance.yahoo.com/news/1-brazils-eletrobras-swings-back-102551798.html,0.6893976926803589,0.2859187722206116,0.02468353696167469,Positive
Centrais Eletricas Brasileiras S.A. ADR,EBR,05:02AM,Brazil's Eletrobras swings back to net profit in Q3,https://finance.yahoo.com/news/brazils-eletrobras-swings-back-net-100226203.html,0.47026437520980835,0.5021510124206543,0.027584625408053398,Negative
Centrais Eletricas Brasileiras S.A. ADR,EBR,Sep-26-23 12:15PM,Centrais Eletricas Brasileiras SA (EBR): A Deep Dive into Its Performance Potential,https://finance.yahoo.com/news/centrais-eletricas-brasileiras-sa-ebr-161549523.html,0.5716164112091064,0.01384433452039957,0.41453924775123596,Positive
Centrais Eletricas Brasileiras S.A. ADR,EBR,11:46AM,Centrais Eletricas Brasileiras SA (EBR): A Comprehensive Analysis of Its Market Value,https://finance.yahoo.com/news/centrais-eletricas-brasileiras-sa-ebr-154658540.html,0.07881303876638412,0.011464019306004047,0.9097229242324829,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Aug-22-23 12:11PM,Eletrobras taps Morgan Stanley to find buyers for gas-fired plants -report,https://finance.yahoo.com/news/eletrobras-taps-morgan-stanley-buyers-161144713.html,0.18646597862243652,0.008451785892248154,0.8050822019577026,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Aug-15-23 02:25PM,Sudden departure of Eletrobras chief generates uncertainty,https://finance.yahoo.com/news/sudden-departure-eletrobras-chief-generates-182526263.html,0.013952027074992657,0.8190819621086121,0.166966050863266,Negative
Centrais Eletricas Brasileiras S.A. ADR,EBR,Jun-15-23 11:40AM,EBR vs. PNW: Which Stock Is the Better Value Option?,https://finance.yahoo.com/news/ebr-vs-pnw-stock-better-154007786.html,0.04764602333307266,0.03897034376859665,0.9133836030960083,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Mar-20-23 03:01AM,Centrais Elétricas Brasileiras S.A.  Eletrobrás (NYSE:EBR) Q4 2022 Earnings Call Transcript,https://finance.yahoo.com/news/centrais-el-tricas-brasileiras-eletrobr-070156856.html,0.03070046938955784,0.03597298264503479,0.9333264827728271,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Dec-14-22 12:33PM,"Brazil's BNDES no longer selling Eletrobras shares this year, sources say",https://finance.yahoo.com/news/brazils-bndes-no-longer-selling-173340210.html,0.019910724833607674,0.07693181186914444,0.9031574726104736,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Oct-28-22 07:41PM,"Brazil's Eletrobras offers buyout to cut over 2,300 jobs, a fifth of workforce",https://finance.yahoo.com/news/brazils-eletrobras-offers-buyout-cut-234132547.html,0.03642402961850166,0.9326316714286804,0.030944321304559708,Negative
Centrais Eletricas Brasileiras S.A. ADR,EBR,Oct-19-22 09:27AM,11 Best Hot Stocks To Buy Right Now,https://finance.yahoo.com/news/11-best-hot-stocks-buy-132748306.html,0.08725759387016296,0.018396029248833656,0.8943464159965515,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Sep-16-22 11:40AM,EBR or DTE: Which Is the Better Value Stock Right Now?,https://finance.yahoo.com/news/ebr-dte-better-value-stock-154003292.html,0.037758659571409225,0.04576209932565689,0.9164792895317078,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Aug-30-22 11:40AM,EBR vs. AVA: Which Stock Is the Better Value Option?,https://finance.yahoo.com/news/ebr-vs-ava-stock-better-154003023.html,0.043766699731349945,0.03322133794426918,0.9230119585990906,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,08:50AM,"Eletrobras (EBR) is on the Move, Here's Why the Trend Could be Sustainable",https://finance.yahoo.com/news/eletrobras-ebr-move-heres-why-125012504.html,0.06238092854619026,0.031538382172584534,0.9060806632041931,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Aug-15-22 01:30PM,Edited Transcript of ELET6.SA earnings conference call or presentation 15-Aug-22 5:30pm GMT,https://finance.yahoo.com/news/edited-transcript-elet6-sa-earnings-173000186.html,0.02003149315714836,0.047705985605716705,0.9322624802589417,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Aug-05-22 09:19PM,"Brazil's Eletrobras brings back former CEO Ferreira, elects new chairman",https://finance.yahoo.com/news/brazils-eletrobras-elects-ceo-chairman-011920897.html,0.08115167915821075,0.04365396499633789,0.8751943111419678,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Jul-28-22 03:37PM,UPDATE 1-Brazil's central government posts record June budget surplus amid non-recurring revenues,https://finance.yahoo.com/news/1-brazils-central-government-posts-193759699.html,0.0642947256565094,0.923980176448822,0.011725112795829773,Negative
Centrais Eletricas Brasileiras S.A. ADR,EBR,Jul-18-22 11:40AM,EBR vs. OGE: Which Stock Should Value Investors Buy Now?,https://finance.yahoo.com/news/ebr-vs-oge-stock-value-154003881.html,0.03825196996331215,0.02989906817674637,0.9318490028381348,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Jul-05-22 09:40AM,Is Consolidated Water (CWCO) Stock Outpacing Its Utilities Peers This Year?,https://finance.yahoo.com/news/consolidated-water-cwco-stock-outpacing-134001542.html,0.40252363681793213,0.05608244612812996,0.5413938760757446,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Jul-01-22 11:40AM,EBR or OGE: Which Is the Better Value Stock Right Now?,https://finance.yahoo.com/news/ebr-oge-better-value-stock-154003623.html,0.038477323949337006,0.04447965323925018,0.9170430302619934,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Jun-30-22 08:50AM,"Eletrobras (EBR) Is a Great Choice for ""Trend"" Investors, Here's Why",https://finance.yahoo.com/news/eletrobras-ebr-great-choice-trend-125012613.html,0.1344141662120819,0.00867467001080513,0.8569111227989197,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Jun-17-22 09:40AM,Is Consolidated Water (CWCO) Outperforming Other Utilities Stocks This Year?,https://finance.yahoo.com/news/consolidated-water-cwco-outperforming-other-134001859.html,0.08068192005157471,0.8561824560165405,0.06313557922840118,Negative
Centrais Eletricas Brasileiras S.A. ADR,EBR,Jun-15-22 11:40AM,EBR vs. OGE: Which Stock Is the Better Value Option?,https://finance.yahoo.com/news/ebr-vs-oge-stock-better-154003155.html,0.04830583930015564,0.03387213498353958,0.9178220629692078,Neutral
Centrais Eletricas Brasileiras S.A. ADR,EBR,Jun-10-22 08:11AM,Brazils Eletrobras Share Sale Raises $6.9 Billion in Latin Americas Biggest Equity Deal in 2022,https://finance.yahoo.com/news/brazil-eletrobras-stock-sale-said-233123609.html,0.8491866588592529,0.011285850778222084,0.13952751457691193,Positive
