Company,Ticker,Date,Title,Link,Positive_Score,Negative_Score,Neutral_Score,Overall_Sentiment,Open,High,Low,Close,Volume,Dividends,Stock Splits,1d_Return,3d_Return,7d_Return
Azul S.A. ADR,AZUL,2023-11-15,Azul S.A. (NYSE:AZUL) Q3 2023 Earnings Call Transcript,https://finance.yahoo.com/news/azul-nyse-azul-q3-2023-174211417.html,0.029162073507905,0.0214994382113218,0.949338436126709,Neutral,10.399999618530272,11.260000228881836,10.390000343322754,10.65999984741211,1943800,0.0,0.0,2.937509655623637,3.0052029857541944,2.9788778217397263
Azul S.A. ADR,AZUL,2023-11-14,Brazil's Azul lowers 2023 earnings forecast but sees better 2024,https://finance.yahoo.com/news/brazils-azul-lowers-2023-earnings-154144721.html,0.0123107684776186,0.9637998342514038,0.0238893777132034,Negative,10.0600004196167,10.369999885559082,9.880000114440918,10.31999969482422,2699700,0.0,0.0,3.008963825942965,3.0052029857541944,2.9262271350573266
Azul S.A. ADR,AZUL,2023-10-17,"The Zacks Analyst Blog Highlights Copa, Azul, Gol Linhas Aereas and Ryanair",https://finance.yahoo.com/news/zacks-analyst-blog-highlights-copa-104500341.html,0.032275766134262,0.0257719457149505,0.9419522881507874,Neutral,7.949999809265137,8.199999809265137,7.880000114440918,8.010000228881836,604900,0.0,0.0,2.1924624190937543,2.0671040645002403,2.288570590574746
Azul S.A. ADR,AZUL,2023-10-16,Airlines Post Impressive September Traffic Numbers: An Analysis,https://finance.yahoo.com/news/airlines-post-impressive-september-traffic-140300147.html,0.1734888851642608,0.0386754870414733,0.7878355979919434,Neutral,7.760000228881836,8.0649995803833,7.699999809265137,8.0600004196167,932300,0.0,0.0,2.294773396149995,2.1179002968558,2.1754867915350493
Azul S.A. ADR,AZUL,2023-10-11,AZUL September Passenger Traffic Increases From 2022 Levels,https://finance.yahoo.com/news/azul-september-passenger-traffic-increases-162900084.html,0.9518731832504272,0.0228352732956409,0.0252915639430284,Positive,7.940000057220459,8.15999984741211,7.894999980926514,8.0600004196167,1271200,0.0,0.0,2.1306833126758127,2.0861327846634032,2.0942328631091955
Azul S.A. ADR,AZUL,2023-10-02,"Brazil airline Azul completes payment deal with lessors, OEMs",https://finance.yahoo.com/news/brazil-airline-azul-completes-payment-110725943.html,0.9199762344360352,0.0202472284436225,0.0597766079008579,Positive,8.5,8.550000190734863,8.020000457763672,8.050000190734863,954100,0.0,0.0,2.097091583482154,2.1012211334425315,1.973207841379756
Azul S.A. ADR,AZUL,2023-09-29,Is Azul SA (AZUL) Too Good to Be True? A Comprehensive Analysis of a Potential Value Trap,https://finance.yahoo.com/news/azul-sa-azul-too-good-163202848.html,0.0760344117879867,0.0160323698073625,0.9079331755638124,Neutral,8.630000114440918,8.800000190734863,8.479999542236328,8.59000015258789,1012800,0.0,0.0,,2.285558271452055,2.0243460513385205
Azul S.A. ADR,AZUL,2023-09-25,Goldman Sachs Says These 2 Stocks Could Double Your Money  Heres Why They Could Jump,https://finance.yahoo.com/news/goldman-sachs-says-2-stocks-000814029.html,0.2612791955471039,0.019845450296998,0.7188754081726074,Neutral,8.5600004196167,8.5600004196167,8.3149995803833,8.4399995803833,1094100,0.0,0.0,2.3439133280739037,2.3559709842764263,2.2353971053077664
Azul S.A. ADR,AZUL,2023-09-22,Why Azul Stock Soared Nearly 7% Higher This Week,https://finance.yahoo.com/m/8d789b2f-a2e2-3612-bcb6-db35f47d5419/why-azul-stock-soared-nearly.html,0.944624364376068,0.0172706376761198,0.0381050109863281,Positive,8.800000190734863,8.949999809265137,8.664999961853027,8.720000267028809,1263600,0.0,0.0,,2.3792444451402357,2.439302339167666
Azul S.A. ADR,AZUL,2023-09-21,Analyst Upgrades: 3 Stocks Have Wall Street Feeling Warm & Fuzzy,https://finance.yahoo.com/news/analyst-upgrades-3-stocks-wall-001243607.html,0.6332512497901917,0.0306300465017557,0.3361187577247619,Positive,9.029999732971191,9.244999885559082,8.819999694824219,8.84000015258789,1421700,0.0,0.0,2.4650025508379403,2.4650025508379403,2.3179784100108436
Azul S.A. ADR,AZUL,2023-09-20,Why Azul Stock Is Flying High Today,https://finance.yahoo.com/m/8b001abd-b5a8-3eee-aeef-72a87eb980cd/why-azul-stock-is-flying-high.html,0.5260936617851257,0.0184932500123977,0.4554131329059601,Positive,9.06999969482422,9.56999969482422,9.0600004196167,9.25,3667800,0.0,0.0,2.4097505555910126,2.363464393894946,2.151319210234021
Azul S.A. ADR,AZUL,2023-09-18,Is Azul SA (AZUL) Too Good to Be True? A Comprehensive Analysis of a Potential Value Trap,https://finance.yahoo.com/news/azul-sa-azul-too-good-163345053.html,0.0760344117879867,0.0160323698073625,0.9079331755638124,Neutral,8.449999809265137,8.795000076293945,8.239999771118164,8.579999923706055,1117000,0.0,0.0,2.189891195572267,2.4097505555910126,2.2554629820877428
Azul S.A. ADR,AZUL,2023-09-12,AZUL Passenger Traffic for August Increases From 2022 Levels,https://finance.yahoo.com/news/azul-passenger-traffic-august-increases-145100563.html,0.9501562118530272,0.0242660827934741,0.0255777649581432,Positive,8.239999771118164,8.479999542236328,8.225000381469727,8.25,758200,0.0,0.0,2.228462813060799,2.151319210234021,2.189891195572267
Azul S.A. ADR,AZUL,2023-08-21,AZUL Benefits From Surge in Travel Demand Amid Debt Woes,https://finance.yahoo.com/news/azul-benefits-surge-travel-demand-170000450.html,0.9537020921707152,0.0165152456611394,0.029782760888338,Positive,9.449999809265137,9.5,9.255000114440918,9.390000343322754,1069200,0.0,0.0,2.576543448264197,2.462005231860792,2.35855159767667
Azul S.A. ADR,AZUL,2023-08-17,"Azul Announces the Results of its Mandatory Repurchase Offer to Purchase up to U.S.$55,900,850 in Aggregate Principal Amount of its Outstanding 11.500% Senior Secured Second Out Notes due 2029",https://finance.yahoo.com/news/azul-announces-results-mandatory-repurchase-123800988.html,0.2722314000129699,0.0139242801815271,0.7138442993164062,Neutral,9.399999618530272,9.399999618530272,9.109999656677246,9.140000343322754,981400,0.0,0.0,2.557168749896317,2.557168749896317,2.48647168582229
Azul S.A. ADR,AZUL,2023-08-16,"The Zacks Analyst Blog Highlights Copa, Azul, Gol Linhas Aereas Inteligentes and Ryanair Holdings",https://finance.yahoo.com/news/zacks-analyst-blog-highlights-copa-113100011.html,0.0480908527970314,0.0164700876921415,0.935439109802246,Neutral,9.329999923706056,9.505000114440918,9.220000267028809,9.350000381469728,1331200,0.0,0.0,2.3889163274223755,2.5446433583421304,2.696662518620461
Azul S.A. ADR,AZUL,2023-08-11,"Airline Stock Roundup: Q2 Earnings Beat at CPA, Narrower Y/Y Loss at AZUL & More",https://finance.yahoo.com/news/airline-stock-roundup-q2-earnings-161200895.html,0.3521939516067505,0.6238197088241577,0.0239863134920597,Negative,11.010000228881836,11.029999732971191,10.380000114440918,10.399999618530272,1619900,0.0,0.0,,2.7145872057856093,2.471305653475158
Azul S.A. ADR,AZUL,2023-08-10,"Brazil airline Azul narrows loss, beating forecasts; shares jump",https://finance.yahoo.com/news/brazil-airline-azul-narrows-loss-171906631.html,0.87697833776474,0.093144342303276,0.0298773553222417,Positive,10.670000076293944,11.175000190734863,10.649999618530272,11.170000076293944,2261700,0.0,0.0,2.7504503127298303,2.7504503127298303,2.296069077241938
Azul S.A. ADR,AZUL,2023-08-09,AZUL Passenger Traffic Up Y/Y in July on International Strength,https://finance.yahoo.com/news/azul-passenger-traffic-y-y-170200359.html,0.9480855464935304,0.0243050958961248,0.0276093985885381,Positive,10.510000228881836,10.510000228881836,10.05500030517578,10.06999969482422,1262600,0.0,0.0,3.0419705884941157,2.7633386115782845,2.3833864177419435
Azul S.A. ADR,AZUL,2023-08-07,AZUL Gears Up to Report Q2 Earnings: Here's What to Expect,https://finance.yahoo.com/news/azul-gears-report-q2-earnings-120100859.html,0.052430048584938,0.0201016925275325,0.927468240261078,Neutral,10.449999809265137,10.539999961853027,10.300000190734863,10.529999732971191,570400,0.0,0.0,2.8064927517350946,2.9736939331976933,2.639291570272495
Azul S.A. ADR,AZUL,2023-07-25,20 Most Popular Airlines in the World,https://finance.yahoo.com/news/20-most-popular-airlines-world-173008233.html,0.266065776348114,0.0145821357145905,0.719352126121521,Neutral,12.09000015258789,12.15999984741211,11.40999984741211,11.630000114440918,1504200,0.0,0.0,2.9102260244362026,2.702306665998247,2.6989530505835133
Azul S.A. ADR,AZUL,2023-07-20,"Azul Announces the Launch of a Mandatory Repurchase Offer to Purchase up to U.S.$55,900,850 in Aggregate Principal Amount of its Outstanding 11.500% Senior Secured Second Out Notes due 2029",https://finance.yahoo.com/news/azul-announces-launch-mandatory-repurchase-234900651.html,0.5423203110694885,0.0128426039591431,0.4448371827602386,Positive,10.800000190734863,10.869999885559082,10.449999809265137,10.520000457763672,1330800,0.0,0.0,2.949643892508097,2.949643892508097,2.779253735454208
Azul S.A. ADR,AZUL,2023-07-14,Airlines Post Impressive June Traffic Numbers: An Analysis,https://finance.yahoo.com/news/airlines-post-impressive-june-traffic-134600662.html,0.1019637957215309,0.0510756485164165,0.8469605445861816,Neutral,11.050000190734863,11.130000114440918,10.489999771118164,10.5,4409400,0.0,0.0,,2.7132501259622863,3.0146052662765523
Azul S.A. ADR,AZUL,2023-07-13,Azul Announces Expiration and Final Results of Previously Announced Exchange Offers of Certain Existing Notes for New Notes and the Solicitations of Consents to Proposed Amendments to the Existing Indentures,https://finance.yahoo.com/news/azul-announces-expiration-final-results-110300114.html,0.0481184609234333,0.014965895563364,0.9369156956672668,Neutral,11.649999618530272,11.65999984741211,11.170000076293944,11.279999732971191,2114800,0.0,0.0,2.6132737512230846,2.6132737512230846,2.620156334942125
Azul S.A. ADR,AZUL,2023-07-12,Brazil's Azul launches notes offering as part of broad restructuring plan,https://finance.yahoo.com/news/brazils-azul-launches-notes-offering-144004514.html,0.1217468976974487,0.0164595283567905,0.861793577671051,Neutral,12.199999809265137,12.25,11.470000267028809,11.539999961853027,1853600,0.0,0.0,2.9331013407464552,2.661131653853316,2.7587617381820118
Azul S.A. ADR,AZUL,2023-07-10,AZUL Passenger Traffic for June Increases From 2022 Levels,https://finance.yahoo.com/news/azul-passenger-traffic-june-increases-150400478.html,0.9474180340766908,0.0265736430883407,0.0260082501918077,Positive,11.90999984741211,12.229999542236328,11.899999618530272,12.170000076293944,1429600,0.0,0.0,3.0946596793132386,2.8944149600592333,2.7010753900753297
Azul S.A. ADR,AZUL,2023-06-28,Azul Announces an 86% Acceptance Rate for Its Exchange Offers,https://finance.yahoo.com/news/azul-announces-86-acceptance-rate-120800073.html,0.7195714712142944,0.0095386104658246,0.270889937877655,Positive,12.960000038146973,13.630000114440918,12.960000038146973,13.170000076293944,1491800,0.0,0.0,3.456615169117149,3.6502332566555324,3.2833777624011846
Azul S.A. ADR,AZUL,2023-06-13,Brazil airline Azul ready to raise capital after debt deals - CEO,https://finance.yahoo.com/news/brazil-airline-azul-ready-raise-181154060.html,0.6900146007537842,0.0154511416330933,0.294534295797348,Positive,11.90999984741211,11.920000076293944,11.199999809265137,11.289999961853027,3511000,0.0,0.0,3.1950609389289024,3.337727000466157,3.5619164331832494
Azul S.A. ADR,AZUL,2023-06-12,Here's Why You Should Hold AZUL Stock in Your Portfolio Now,https://finance.yahoo.com/news/heres-why-hold-azul-stock-165500900.html,0.0452535562217235,0.0168536286801099,0.9378927946090698,Neutral,12.109999656677246,12.1899995803833,11.654999732971191,11.880000114440918,2129400,0.0,0.0,2.8599014729979984,3.2735844619574213,3.365894042839039
Azul S.A. ADR,AZUL,2023-05-22,Why Azul Stock Is Up Today,https://finance.yahoo.com/m/ce999360-64e2-3fe1-a060-46d7296f0824/why-azul-stock-is-up-today.html,0.2190307676792144,0.0187071692198514,0.7622620463371277,Neutral,8.869999885559082,9.619999885559082,8.850000381469727,9.300000190734863,4792100,0.0,0.0,2.261055148279809,2.3849388657816646,2.501535142261381
Azul S.A. ADR,AZUL,2023-05-18,Why Shares of Azul Soared This Week,https://finance.yahoo.com/m/950a0494-abfa-3c46-a42b-84abeb220ecc/why-shares-of-azul-soared.html,0.8289092183113098,0.0117570040747523,0.1593336910009384,Positive,8.59000015258789,8.805000305175781,8.510000228881836,8.720000267028809,1940800,0.0,0.0,2.0501009294058608,2.0501009294058608,2.373266524360403
Braskem S.A. ADR,BAK,2024-08-22,Wall Street Analysts Predict a 46.24% Upside in Braskem (BAK): Here's  What You Should Know,https://finance.yahoo.com/news/wall-street-analysts-predict-46-135507037.html,0.1219157949090004,0.0473188385367393,0.830765426158905,Neutral,6.28000020980835,6.28000020980835,6.090000152587891,6.090000152587891,307100,0.0,0.0,1.7167382536380833,1.7167382536380833,1.6738198382273608
Braskem S.A. ADR,BAK,2024-08-12,Braskem and WEAV3D Win the Altair Enlighten 2024 Future of Lightweighting Award,https://www.businesswire.com/news/home/20240812821972/en/Beltline,0.8084414005279541,0.008765828795731,0.1827927231788635,Positive,6.309999942779541,6.324999809265137,5.960000038146973,5.980000019073486,739300,0.0,0.0,1.6592921478950542,1.690265464319657,1.8053098138678805
Braskem S.A. ADR,BAK,2024-08-08,"Braskem posts Recurring EBITDA of US$320 million in the quarter, 39% higher than 1Q24 and 128% higher than 2Q23",https://www.prnewswire.com/news-releases/braskem-posts-recurring-ebitda-of-us320-million-in-the-quarter-39-higher-than-1q24-and-128-higher-than-2q23-302218048.html,0.9575831294059752,0.0180747043341398,0.0243422202765941,Positive,6.010000228881836,6.349999904632568,5.980000019073486,6.190000057220459,1754200,0.0,0.0,1.7733332316080728,1.7733332316080728,1.7022221883138022
Braskem S.A. ADR,BAK,2024-06-03,Former Brazil Finance Head Says Lulas Government Contacted Him for Braskem Job,https://finance.yahoo.com/news/former-brazil-finance-head-says-183710717.html,0.0689552649855613,0.0256263054907321,0.9054184556007384,Neutral,7.199999809265137,7.224999904632568,7.019999980926514,7.119999885559082,766700,0.0,0.0,2.2009132628877213,2.1050228370155395,2.0456620557167873
Braskem S.A. ADR,BAK,2024-05-20,Braskem Expanding Fuels Business Portfolio With Roll Out of Octane Plus,https://finance.yahoo.com/news/braskem-expanding-fuels-business-portfolio-125455156.html,0.8512368202209473,0.0065857316367328,0.1421774178743362,Positive,7.869999885559082,7.960000038146973,7.679999828338623,7.78000020980835,833800,0.0,0.0,2.346153936285791,2.1837607190297055,2.1538463184349226
Braskem S.A. ADR,BAK,2024-05-14,Petrobras Doesnt Rule Out Buying Braskem Stake to Save Company,https://finance.yahoo.com/news/petrobras-doesn-t-rule-buying-210531883.html,0.0691714957356453,0.0140982139855623,0.9167302250862122,Neutral,7.309999942779541,7.610000133514404,7.309999942779541,7.570000171661377,1017600,0.0,0.0,2.177966242958443,2.1949153800902494,2.3177967253206706
Braskem S.A. ADR,BAK,2024-05-09,"Braskem Shares Fall; Q1 Swings to Loss, Revenue Drops",https://finance.yahoo.com/news/braskem-shares-fall-q1-swings-153623886.html,0.0097712725400924,0.9696457386016846,0.0205829944461584,Negative,7.449999809265137,7.585000038146973,7.364999771118164,7.409999847412109,1027300,0.0,0.0,2.1452993177254744,2.1452993177254744,2.2136753234010595
Braskem S.A. ADR,BAK,2024-05-08,Adnocs Scrapped Deal Spells End of Braskem Bond Rally,https://finance.yahoo.com/news/adnoc-scrapped-deal-spells-end-151707813.html,0.0252001360058784,0.4526971578598022,0.5221027135848999,Neutral,7.78000020980835,7.889999866485596,7.730000019073486,7.75,724300,0.0,0.0,2.1265823650721796,2.1054854383582313,2.164557114833258
Braskem S.A. ADR,BAK,2024-05-07,ADNOC abandons talks to acquire stake in Brazils Braskem,https://finance.yahoo.com/m/a2e24284-feca-37e3-8fb3-306bbdfd4c5e/adnoc-abandons-talks-to.html,0.0263074096292257,0.3688656389713287,0.6048269271850586,Neutral,7.889999866485596,8.09000015258789,7.835000038146973,7.869999885559082,1132000,0.0,0.0,2.1504064552120044,1.9918699265787088,2.077235794420385
Braskem S.A. ADR,BAK,2024-05-06,"Petrobras Waits on Offers From Braskems Other Suitors, CEO Says",https://finance.yahoo.com/news/petrobras-waits-offers-braskem-other-190204693.html,0.1692476868629455,0.0299432463943958,0.8008090853691101,Neutral,7.699999809265137,7.860000133514404,7.579999923706055,7.75,5857900,0.0,0.0,2.2254097135244497,2.036885112147602,2.0
Braskem S.A. ADR,BAK,2024-04-22,Groups Collaborate to Electrify Chemical Processing Plants,https://finance.yahoo.com/m/c5f71ac8-e149-3403-9f7f-c53713c0877c/groups-collaborate-to.html,0.1453113555908203,0.0083789099007844,0.8463097810745239,Neutral,8.430000305175781,8.800000190734863,8.380000114440918,8.760000228881836,601500,0.0,0.0,2.8652176207089965,2.7913045425270857,2.834782555513435
Braskem S.A. ADR,BAK,2024-03-20,Braskem S.A. (NYSE:BAK) Q4 2023 Earnings Call Transcript,https://www.insidermonkey.com/blog/braskem-s-a-nysebak-q4-2023-earnings-call-transcript-1277307/,0.0303411204367876,0.022063959389925,0.947594940662384,Neutral,9.90999984741211,10.5600004196167,9.670000076293944,10.5600004196167,3961700,0.0,0.0,3.2639999389648438,3.3240001678466795,3.3599998474121087
Braskem S.A. ADR,BAK,2024-03-19,BAK Stock Earnings: Braskem Misses EPS for Q4 2023,https://investorplace.com/earning-results/2024/03/bak-stock-earnings-braskem-for-q4-of-2023/,0.039965633302927,0.0571456216275692,0.9028887748718262,Neutral,8.880000114440918,9.244999885559082,8.829999923706055,8.989999771118164,2378100,0.0,0.0,3.275303764088777,3.3765183378151855,3.2064778230665834
Braskem S.A. ADR,BAK,2024-03-14,Shell Chemicals and Braskem Bring Certified Bio-Attributed and Bio-Circular Propylene and Polypropylene to the U.S. Market,https://www.businesswire.com/news/home/20240312774051/en/Braskem,0.2493584305047989,0.0067710932344198,0.7438704967498779,Neutral,8.220000267028809,8.34000015258789,8.095000267028809,8.329999923706055,925800,0.0,0.0,2.3849205545767567,2.3849205545767567,3.23015870162539
Braskem S.A. ADR,BAK,2024-03-08,Braskem Donates to the Mary M. Campbell Marcus Hook Public Library,https://www.businesswire.com/news/home/20240307031629/en/Braskem,0.1541407406330108,0.0106641333550214,0.8351951241493225,Neutral,8.119999885559082,8.1850004196167,7.994999885559082,8.020000457763672,754400,0.0,0.0,,2.203124997089617,2.332031220168573
Braskem S.A. ADR,BAK,2024-02-26,UPDATE 2-S&P cuts Brazil's petrochemical firm Braskem to junk,https://finance.yahoo.com/news/1-p-cuts-brazils-petrochemical-223051616.html,0.0353460721671581,0.8722491264343262,0.0924048423767089,Negative,8.180000305175781,8.489999771118164,8.130000114440918,8.470000267028809,918800,0.0,0.0,2.3204635777866414,2.2702704817445465,2.451737404111312
Braskem S.A. ADR,BAK,2024-02-14,Carlos Slims Backing Triggers Best Bond Rally in Latin America,https://finance.yahoo.com/news/carlos-slim-backing-triggers-best-155439362.html,0.9079224467277528,0.0215606577694416,0.0705169066786766,Positive,6.900000095367432,7.0,6.78000020980835,6.920000076293945,643000,0.0,0.0,1.7734375247382563,2.0546876353328147,2.0859376062289834
Braskem S.A. ADR,BAK,2024-01-16,Braskem and WEAV3D Announced as Finalists for JEC Composites Innovation Awards 2024,https://www.businesswire.com/news/home/20240116900845/en/Beltline,0.8024096488952637,0.0085958493873476,0.1889945566654205,Positive,7.710000038146973,7.71999979019165,7.460000038146973,7.559999942779541,876500,0.0,0.0,1.713754660019545,1.6840147347996637,1.687732291925729
Braskem S.A. ADR,BAK,2024-01-10,Should Value Investors Buy Braskem (BAK) Stock?,https://finance.yahoo.com/news/value-investors-buy-braskem-bak-144010138.html,0.0550068691372871,0.0147568508982658,0.9302362203598022,Neutral,8.0,8.010000228881836,7.75,7.849999904632568,1312400,0.0,0.0,1.7295374492809006,1.797153129383911,1.5978648894611691
Braskem S.A. ADR,BAK,2024-01-05,Braskem (BAK) Is Attractively Priced Despite Fast-paced Momentum,https://finance.yahoo.com/news/braskem-bak-attractively-priced-despite-135006384.html,0.9170487523078918,0.0117576047778129,0.0711937472224235,Positive,8.399999618530273,8.609999656677246,8.25,8.289999961853027,944400,0.0,0.0,,2.050359578959646,1.8273382066205754
Braskem S.A. ADR,BAK,2023-12-14,Braskems Credit Rating Cut to Junk by Fitch Over Environmental Risks,https://finance.yahoo.com/news/braskem-credit-rating-cut-junk-210837670.html,0.029927184805274,0.9408537745475768,0.0292190946638584,Negative,7.090000152587891,7.135000228881836,6.679999828338623,6.889999866485596,2021600,0.0,0.0,1.5474908320905558,1.5474908320905558,2.155414894382474
Braskem S.A. ADR,BAK,2023-12-13,UPDATE 2-Brazil senators to probe petrochemical Braskem's sinking ground havoc,https://finance.yahoo.com/news/1-brazil-senators-probe-petrochemical-131649450.html,0.1413011997938156,0.8172827959060669,0.0414160378277301,Negative,6.730000019073486,7.070000171661377,6.574999809265137,7.0,1859400,0.0,0.0,1.4510967307236249,1.5044588135230375,1.8673209087056866
Braskem S.A. ADR,BAK,2023-12-12,Moody's downgrades Brazil's Braskem on potential extra damages provisions,https://finance.yahoo.com/news/moodys-downgrades-brazils-braskem-potential-000810523.html,0.0104924011975526,0.949533998966217,0.039973497390747,Negative,6.789999961853027,6.880000114440918,6.651999950408936,6.78000020980835,943200,0.0,0.0,1.5863433211322358,1.6011224117299672,1.9890739803720652
Braskem S.A. ADR,BAK,2023-12-06,UPDATE 1-City hall in Brazil's Maceio requests new damages deal with Braskem,https://finance.yahoo.com/news/1-city-hall-brazils-maceio-194037482.html,0.8941847085952759,0.039555337280035,0.0662599429488182,Positive,7.179999828338623,7.329999923706055,7.110000133514404,7.130000114440918,1390100,0.0,0.0,1.6976435465242696,1.664155500894625,1.604621355264812
Braskem S.A. ADR,BAK,2023-11-30,Brazil's Braskem sued over sinking ground from Alagoas mines,https://finance.yahoo.com/news/brazils-braskem-sued-over-sinking-223621528.html,0.0225768312811851,0.9329427480697632,0.0444803945720195,Negative,8.25,8.270000457763672,7.675000190734863,7.78000020980835,1345100,0.0,0.0,1.8631141492113041,1.8631141492113041,1.7862520957338748
Braskem S.A. ADR,BAK,2023-11-28,CORRECTING and REPLACING Braskem EVA Recycling Technology Research Partnership Awarded RD&D Grant from the REMADE Institute,https://finance.yahoo.com/news/braskem-eva-recycling-technology-research-130200991.html,0.9215945601463318,0.0112539632245898,0.0671514496207237,Positive,8.119999885559082,8.21500015258789,8.0600004196167,8.140000343322754,407200,0.0,0.0,2.1552592257982655,1.8118040186286408,1.6683832756156187
Braskem S.A. ADR,BAK,2023-11-20,Braskem EVA Recycling Technology Research Partnership Awarded RD&D Grant from the REMADE Institute,https://www.businesswire.com/news/home/20231120335064/en/,0.9204079508781432,0.0112730842083692,0.068318948149681,Positive,8.239999771118164,8.40999984741211,8.199999809265137,8.359999656677246,437400,0.0,0.0,2.0567624574150623,2.0794894756367737,2.0757015790608717
Braskem S.A. ADR,BAK,2023-11-13,Brazils sinking city weighs on Latin Americas largest petrochemicals producer,https://finance.yahoo.com/m/9f33c87a-a920-31f1-b97d-b10fc02183df/brazil%E2%80%99s-sinking-city-weighs.html,0.3205633461475372,0.3241495192050934,0.355287104845047,Neutral,7.929999828338623,8.098999977111816,7.801000118255615,7.900000095367432,839000,0.0,0.0,2.15134712463205,2.0975438704514398,2.212836767413993
Braskem S.A. ADR,BAK,2023-11-10,Adnoc Offers to Buy Controlling Stake in Braskem for $2.1B,https://www.rigzone.com/news/wire/adnoc_offers_to_buy_controlling_stake_in_braskem_for_21b-10-nov-2023-174656-article/,0.077466495335102,0.0104268956929445,0.9121066331863404,Neutral,8.039999961853027,8.170000076293945,7.840000152587891,8.069999694824219,1034100,0.0,0.0,,2.058377956789511,2.1706473266307773
Braskem S.A. ADR,BAK,2023-11-09,Adnoc Makes New Offer to Buy Controlling Stake in Braskem,https://finance.yahoo.com/news/adnoc-makes-offer-buy-controlling-183239050.html,0.1162874549627304,0.010431264527142,0.8732812404632568,Neutral,8.220000267028809,8.359999656677246,7.949999809265137,8.079999923706055,3096000,0.0,0.0,2.1357195153053787,2.1357195153053787,2.1318341468304283
Braskem S.A. ADR,BAK,2023-11-06,Braskem and Oxiteno sign a partnership to supply bio-attributed ethylene,https://finance.yahoo.com/news/braskem-oxiteno-sign-partnership-supply-130000264.html,0.9094306230545044,0.0104374075308442,0.0801320075988769,Positive,7.460000038146973,7.478000164031982,7.21999979019165,7.25,557600,0.0,0.0,1.7454873796168204,2.0939382959262325,2.025013993028272
Braskem S.A. ADR,BAK,2023-09-28,Braskem Takes Polypropylene to the Next Level of Performance in Partnership with WEAV3D utilizing its Rebar for Plastics Lattice Technology,https://www.businesswire.com/news/home/20230928754765/en/Beltline,0.7851265668869019,0.0060740443877875,0.208799347281456,Positive,7.96999979019165,8.079999923706055,7.84499979019165,8.039999961853027,556200,0.0,0.0,2.3770398171203517,2.3770398171203517,2.0891071475854845
Braskem S.A. ADR,BAK,2023-09-18,Braskem SA (BAK): A Modestly Undervalued Investment Opportunity?,https://finance.yahoo.com/news/braskem-sa-bak-modestly-undervalued-154205414.html,0.6508052945137024,0.0149184921756386,0.3342761993408203,Positive,9.449999809265137,9.729999542236328,9.369999885559082,9.520000457763672,837500,0.0,0.0,2.6411813640713464,2.313320960095112,2.2246055409570316
Braskem S.A. ADR,BAK,2023-09-15,Brazil's Petrobras in talks with ADNOC for joint venture at Braskem -media report,https://finance.yahoo.com/news/brazils-petrobras-talks-adnoc-joint-213905567.html,0.5501625537872314,0.0119608649984002,0.4378766119480133,Positive,9.149999618530272,9.31999969482422,9.0,9.029999732971191,420800,0.0,0.0,,2.672039173051772,2.2246055409570316
Braskem S.A. ADR,BAK,2023-09-12,"Braskem to purchase plastic-waste-derived feedstock from Vitol SA, produced by WPU  Waste Plastic Upcycling A/S in Denmark",https://finance.yahoo.com/news/braskem-purchase-plastic-waste-derived-130000221.html,0.2300834208726883,0.0077277738600969,0.7621887922286987,Neutral,9.329999923706056,9.475000381469728,9.175000190734863,9.199999809265137,552000,0.0,0.0,2.502322878983147,2.4830368863140233,2.6411813640713464
Braskem S.A. ADR,BAK,2023-09-11,Braskem's Pittsburgh innovation center featured on national TV business show,https://finance.yahoo.com/m/c12a242c-2d76-38fe-8e0a-44c0c0c18d88/braskem%27s-pittsburgh.html,0.6950588226318359,0.0101454937830567,0.2947956621646881,Positive,9.609999656677246,9.630000114440918,9.420000076293944,9.420000076293944,466900,0.0,0.0,2.484785017182081,2.5226632604737,2.605995178975043
Braskem S.A. ADR,BAK,2023-08-17,Fight for Brazil chemicals group Braskem draws in foreign bidders  and Lula government,https://finance.yahoo.com/m/cab4cd77-17ba-36f9-a613-3a56b590ff89/fight-for-brazil-chemicals.html,0.2476296424865722,0.6202484369277954,0.1321218758821487,Negative,9.270000457763672,9.3100004196167,8.993000030517578,9.029999732971191,751100,0.0,0.0,2.4269375401924766,2.4269375401924766,2.434379130970454
Braskem S.A. ADR,BAK,2023-08-14,Petrobras (PBR) Unlikely to Sell Its 36% Stake in Braskem,https://finance.yahoo.com/news/petrobras-pbr-unlikely-sell-36-135500797.html,0.025630647316575,0.0471527092158794,0.927216649055481,Neutral,9.609999656677246,9.64799976348877,9.454999923706056,9.470000267028809,539300,0.0,0.0,2.479355003627165,2.3247169722544676,2.276852786245845
Braskem S.A. ADR,BAK,2023-08-11,"Brazil's Petrobras does not intend to make Braskem state-run, CEO says",https://finance.yahoo.com/news/brazils-petrobras-does-not-intend-133009746.html,0.0282402448356151,0.0188238881528377,0.9529358744621276,Neutral,10.0600004196167,10.09000015258789,9.720000267028809,9.770000457763672,545000,0.0,0.0,,2.43862594377024,2.3442179704640482
